name,day_hour,wind_direction,wind_speed
MIDDELKERKE,2019-02-26 00,100,1
MIDDELKERKE,2019-02-26 01,80,1
MIDDELKERKE,2019-02-26 02,110,2
MIDDELKERKE,2019-02-26 03,60,1
MIDDELKERKE,2019-02-26 04,50,2
MIDDELKERKE,2019-02-26 05,90,3
MIDDELKERKE,2019-02-26 06,80,2
MIDDELKERKE,2019-02-26 07,130,2
MIDDELKERKE,2019-02-26 08,100,2
MIDDELKERKE,2019-02-26 09,140,1
MIDDELKERKE,2019-02-26 10,140,2
MIDDELKERKE,2019-02-26 11,160,3
MIDDELKERKE,2019-02-26 12,150,2
MIDDELKERKE,2019-02-26 13,110,2
MIDDELKERKE,2019-02-26 14,150,2
MIDDELKERKE,2019-02-26 15,10,3
MIDDELKERKE,2019-02-26 16,100,2
MIDDELKERKE,2019-02-26 17,30,2
MIDDELKERKE,2019-02-26 18,60,3
MIDDELKERKE,2019-02-26 19,70,4
MIDDELKERKE,2019-02-26 20,80,3
MIDDELKERKE,2019-02-26 21,80,3
MIDDELKERKE,2019-02-26 22,80,3
MIDDELKERKE,2019-02-26 23,80,3
MIDDELKERKE,2019-02-27 00,80,2
MIDDELKERKE,2019-02-27 01,100,2
MIDDELKERKE,2019-02-27 02,100,2
MIDDELKERKE,2019-02-27 03,110,1
MIDDELKERKE,2019-02-27 04,140,1
MIDDELKERKE,2019-02-27 05,150,2
MIDDELKERKE,2019-02-27 06,150,1
MIDDELKERKE,2019-02-27 07,180,3
MIDDELKERKE,2019-02-27 08,180,3
MIDDELKERKE,2019-02-27 09,200,2
MIDDELKERKE,2019-02-27 10,200,4
MIDDELKERKE,2019-02-27 11,220,3
MIDDELKERKE,2019-02-27 12,210,2
MIDDELKERKE,2019-02-27 13,300,3
MIDDELKERKE,2019-02-27 14,300,4
MIDDELKERKE,2019-02-27 15,280,3
MIDDELKERKE,2019-02-27 16,270,3
MIDDELKERKE,2019-02-27 17,270,3
MIDDELKERKE,2019-02-27 18,250,3
MIDDELKERKE,2019-02-27 19,210,1
MIDDELKERKE,2019-02-27 20,200,1
MIDDELKERKE,2019-02-27 21,210,2
MIDDELKERKE,2019-02-27 22,210,2
MIDDELKERKE,2019-02-27 23,200,2
MIDDELKERKE,2019-02-28 00,180,2
MIDDELKERKE,2019-02-28 01,210,2
MIDDELKERKE,2019-02-28 02,210,4
MIDDELKERKE,2019-02-28 03,210,2
MIDDELKERKE,2019-02-28 04,200,2
MIDDELKERKE,2019-02-28 05,200,2
MIDDELKERKE,2019-02-28 06,210,3
MIDDELKERKE,2019-02-28 07,200,3
MIDDELKERKE,2019-02-28 08,210,3
MIDDELKERKE,2019-02-28 09,250,8
MIDDELKERKE,2019-02-28 10,250,9
MIDDELKERKE,2019-02-28 11,250,9
MIDDELKERKE,2019-02-28 12,250,10
MIDDELKERKE,2019-02-28 13,250,7
MIDDELKERKE,2019-02-28 14,230,7
MIDDELKERKE,2019-02-28 15,250,9
MIDDELKERKE,2019-02-28 16,230,7
MIDDELKERKE,2019-02-28 17,240,9
MIDDELKERKE,2019-02-28 18,240,8
MIDDELKERKE,2019-02-28 19,240,7
MIDDELKERKE,2019-02-28 20,240,7
MIDDELKERKE,2019-02-28 21,240,4
MIDDELKERKE,2019-02-28 22,250,7
MIDDELKERKE,2019-02-28 23,250,7
MIDDELKERKE,2019-03-01 00,260,8
MIDDELKERKE,2019-03-01 01,270,6
MIDDELKERKE,2019-03-01 02,290,5
MIDDELKERKE,2019-03-01 03,330,6
MIDDELKERKE,2019-03-01 04,330,6
MIDDELKERKE,2019-03-01 05,330,8
MIDDELKERKE,2019-03-01 06,320,8
MIDDELKERKE,2019-03-01 07,330,8
MIDDELKERKE,2019-03-01 08,330,7
MIDDELKERKE,2019-03-01 09,350,7
MIDDELKERKE,2019-03-01 10,350,5
MIDDELKERKE,2019-03-01 11,330,4
MIDDELKERKE,2019-03-01 12,320,4
MIDDELKERKE,2019-03-01 13,320,3
MIDDELKERKE,2019-03-01 14,310,4
MIDDELKERKE,2019-03-01 15,310,3
MIDDELKERKE,2019-03-01 16,320,2
MIDDELKERKE,2019-03-01 17,310,2
MIDDELKERKE,2019-03-01 18,270,1
MIDDELKERKE,2019-03-01 19,210,1
MIDDELKERKE,2019-03-01 20,200,2
MIDDELKERKE,2019-03-01 21,180,2
MIDDELKERKE,2019-03-01 22,150,2
MIDDELKERKE,2019-03-01 23,170,3
MIDDELKERKE,2019-03-02 00,180,2
MIDDELKERKE,2019-03-02 01,190,4
MIDDELKERKE,2019-03-02 02,190,3
MIDDELKERKE,2019-03-02 03,190,4
MIDDELKERKE,2019-03-02 04,190,4
MIDDELKERKE,2019-03-02 05,170,3
MIDDELKERKE,2019-03-02 06,160,4
MIDDELKERKE,2019-03-02 07,160,4
MIDDELKERKE,2019-03-02 08,180,3
MIDDELKERKE,2019-03-02 09,190,5
MIDDELKERKE,2019-03-02 10,180,6
MIDDELKERKE,2019-03-02 11,180,5
MIDDELKERKE,2019-03-02 12,190,5
MIDDELKERKE,2019-03-02 13,230,6
MIDDELKERKE,2019-03-02 14,250,7
MIDDELKERKE,2019-03-02 15,240,4
MIDDELKERKE,2019-03-02 16,230,8
MIDDELKERKE,2019-03-02 17,230,9
MIDDELKERKE,2019-03-02 18,230,8
MIDDELKERKE,2019-03-02 19,230,9
MIDDELKERKE,2019-03-02 20,220,7
MIDDELKERKE,2019-03-02 21,200,6
MIDDELKERKE,2019-03-02 22,190,7
MIDDELKERKE,2019-03-02 23,190,4
MIDDELKERKE,2019-03-03 00,220,8
MIDDELKERKE,2019-03-03 01,210,9
MIDDELKERKE,2019-03-03 02,210,10
MIDDELKERKE,2019-03-03 03,220,10
MIDDELKERKE,2019-03-03 04,210,9
MIDDELKERKE,2019-03-03 05,210,9
MIDDELKERKE,2019-03-03 06,210,8
MIDDELKERKE,2019-03-03 07,220,8
MIDDELKERKE,2019-03-03 08,220,9
MIDDELKERKE,2019-03-03 09,210,9
MIDDELKERKE,2019-03-03 10,210,10
MIDDELKERKE,2019-03-03 11,210,8
MIDDELKERKE,2019-03-03 12,210,9
MIDDELKERKE,2019-03-03 13,220,11
MIDDELKERKE,2019-03-03 14,220,10
MIDDELKERKE,2019-03-03 15,220,11
MIDDELKERKE,2019-03-03 16,200,8
MIDDELKERKE,2019-03-03 17,190,9
MIDDELKERKE,2019-03-03 18,190,10
MIDDELKERKE,2019-03-03 19,200,10
MIDDELKERKE,2019-03-03 20,200,11
MIDDELKERKE,2019-03-03 21,200,11
MIDDELKERKE,2019-03-03 22,200,11
MIDDELKERKE,2019-03-03 23,210,12
MIDDELKERKE,2019-03-04 00,200,11
MIDDELKERKE,2019-03-04 01,200,10
MIDDELKERKE,2019-03-04 02,200,12
MIDDELKERKE,2019-03-04 03,210,11
MIDDELKERKE,2019-03-04 04,230,11
MIDDELKERKE,2019-03-04 05,230,12
MIDDELKERKE,2019-03-04 06,230,12
MIDDELKERKE,2019-03-04 07,250,9
MIDDELKERKE,2019-03-04 08,280,7
MIDDELKERKE,2019-03-04 09,270,10
MIDDELKERKE,2019-03-04 10,270,10
MIDDELKERKE,2019-03-04 11,270,11
MIDDELKERKE,2019-03-04 12,260,10
MIDDELKERKE,2019-03-04 13,250,10
MIDDELKERKE,2019-03-04 14,240,10
MIDDELKERKE,2019-03-04 15,250,11
MIDDELKERKE,2019-03-04 16,240,11
MIDDELKERKE,2019-03-04 17,240,9
MIDDELKERKE,2019-03-04 18,230,7
MIDDELKERKE,2019-03-04 19,230,7
MIDDELKERKE,2019-03-04 20,240,10
MIDDELKERKE,2019-03-04 21,250,9
MIDDELKERKE,2019-03-04 22,250,10
MIDDELKERKE,2019-03-04 23,260,12
MIDDELKERKE,2019-03-05 00,240,8
MIDDELKERKE,2019-03-05 01,250,8
MIDDELKERKE,2019-03-05 02,230,6
MIDDELKERKE,2019-03-05 03,210,5
MIDDELKERKE,2019-03-05 04,220,5
MIDDELKERKE,2019-03-05 05,210,7
MIDDELKERKE,2019-03-05 06,200,7
MIDDELKERKE,2019-03-05 07,210,5
MIDDELKERKE,2019-03-05 08,210,5
MIDDELKERKE,2019-03-05 09,220,6
MIDDELKERKE,2019-03-05 10,240,6
MIDDELKERKE,2019-03-05 11,250,8
MIDDELKERKE,2019-03-05 12,260,10
MIDDELKERKE,2019-03-05 13,260,8
MIDDELKERKE,2019-03-05 14,260,8
MIDDELKERKE,2019-03-05 15,230,7
MIDDELKERKE,2019-03-05 16,220,7
MIDDELKERKE,2019-03-05 17,210,6
MIDDELKERKE,2019-03-05 18,200,4
MIDDELKERKE,2019-03-05 19,200,4
MIDDELKERKE,2019-03-05 20,180,5
MIDDELKERKE,2019-03-05 21,180,5
MIDDELKERKE,2019-03-05 22,180,6
MIDDELKERKE,2019-03-05 23,170,6
MIDDELKERKE,2019-03-06 00,170,6
MIDDELKERKE,2019-03-06 01,170,7
MIDDELKERKE,2019-03-06 02,170,6
MIDDELKERKE,2019-03-06 03,160,7
MIDDELKERKE,2019-03-06 04,150,8
MIDDELKERKE,2019-03-06 05,160,8
MIDDELKERKE,2019-03-06 06,170,8
MIDDELKERKE,2019-03-06 07,180,8
MIDDELKERKE,2019-03-06 08,170,8
MIDDELKERKE,2019-03-06 09,170,10
MIDDELKERKE,2019-03-06 10,180,9
MIDDELKERKE,2019-03-06 11,180,9
MIDDELKERKE,2019-03-06 12,180,9
MIDDELKERKE,2019-03-06 13,180,9
MIDDELKERKE,2019-03-06 14,180,8
MIDDELKERKE,2019-03-06 15,190,8
MIDDELKERKE,2019-03-06 16,180,8
MIDDELKERKE,2019-03-06 17,190,7
MIDDELKERKE,2019-03-06 18,180,10
MIDDELKERKE,2019-03-06 19,180,9
MIDDELKERKE,2019-03-06 20,180,8
MIDDELKERKE,2019-03-06 21,190,7
MIDDELKERKE,2019-03-06 22,180,7
MIDDELKERKE,2019-03-06 23,180,7
MIDDELKERKE,2019-03-07 00,170,6
MIDDELKERKE,2019-03-07 01,190,5
MIDDELKERKE,2019-03-07 02,210,4
MIDDELKERKE,2019-03-07 03,200,5
MIDDELKERKE,2019-03-07 04,250,8
MIDDELKERKE,2019-03-07 05,250,10
MIDDELKERKE,2019-03-07 06,250,11
MIDDELKERKE,2019-03-07 07,240,9
MIDDELKERKE,2019-03-07 08,240,9
MIDDELKERKE,2019-03-07 09,240,9
MIDDELKERKE,2019-03-07 10,240,10
MIDDELKERKE,2019-03-07 11,240,10
MIDDELKERKE,2019-03-07 12,230,13
MIDDELKERKE,2019-03-07 13,230,12
MIDDELKERKE,2019-03-07 14,230,13
MIDDELKERKE,2019-03-07 15,230,13
MIDDELKERKE,2019-03-07 16,230,13
MIDDELKERKE,2019-03-07 17,230,12
MIDDELKERKE,2019-03-07 18,230,12
MIDDELKERKE,2019-03-07 19,240,13
MIDDELKERKE,2019-03-07 20,240,12
MIDDELKERKE,2019-03-07 21,250,13
MIDDELKERKE,2019-03-07 22,260,11
MIDDELKERKE,2019-03-07 23,260,10
MIDDELKERKE,2019-03-08 00,270,10
MIDDELKERKE,2019-03-08 01,300,8
MIDDELKERKE,2019-03-08 02,290,7
MIDDELKERKE,2019-03-08 03,300,6
MIDDELKERKE,2019-03-08 04,300,6
MIDDELKERKE,2019-03-08 05,300,8
MIDDELKERKE,2019-03-08 06,300,7
MIDDELKERKE,2019-03-08 07,300,6
MIDDELKERKE,2019-03-08 08,290,6
MIDDELKERKE,2019-03-08 09,270,6
MIDDELKERKE,2019-03-08 10,270,5
MIDDELKERKE,2019-03-08 11,260,5
MIDDELKERKE,2019-03-08 12,260,5
MIDDELKERKE,2019-03-08 13,270,6
MIDDELKERKE,2019-03-08 14,260,6
MIDDELKERKE,2019-03-08 15,230,7
MIDDELKERKE,2019-03-08 16,230,7
MIDDELKERKE,2019-03-08 17,220,7
MIDDELKERKE,2019-03-08 18,210,6
MIDDELKERKE,2019-03-08 19,230,8
MIDDELKERKE,2019-03-08 20,210,6
MIDDELKERKE,2019-03-08 21,200,6
MIDDELKERKE,2019-03-08 22,200,8
MIDDELKERKE,2019-03-08 23,210,10
MIDDELKERKE,2019-03-09 00,220,9
MIDDELKERKE,2019-03-09 01,230,9
MIDDELKERKE,2019-03-09 02,250,8
MIDDELKERKE,2019-03-09 03,250,10
MIDDELKERKE,2019-03-09 04,250,8
MIDDELKERKE,2019-03-09 05,250,8
MIDDELKERKE,2019-03-09 06,250,9
MIDDELKERKE,2019-03-09 07,240,8
MIDDELKERKE,2019-03-09 08,220,7
MIDDELKERKE,2019-03-09 09,230,8
MIDDELKERKE,2019-03-09 10,230,9
MIDDELKERKE,2019-03-09 11,240,11
MIDDELKERKE,2019-03-09 12,250,11
MIDDELKERKE,2019-03-09 13,250,13
MIDDELKERKE,2019-03-09 14,250,13
MIDDELKERKE,2019-03-09 15,260,13
MIDDELKERKE,2019-03-09 16,260,10
MIDDELKERKE,2019-03-09 17,260,10
MIDDELKERKE,2019-03-09 18,260,8
MIDDELKERKE,2019-03-09 19,260,7
MIDDELKERKE,2019-03-09 20,260,8
MIDDELKERKE,2019-03-09 21,250,7
MIDDELKERKE,2019-03-09 22,260,7
MIDDELKERKE,2019-03-09 23,250,5
MIDDELKERKE,2019-03-10 00,230,2
MIDDELKERKE,2019-03-10 01,210,2
MIDDELKERKE,2019-03-10 02,160,3
MIDDELKERKE,2019-03-10 03,120,3
MIDDELKERKE,2019-03-10 04,130,3
MIDDELKERKE,2019-03-10 05,130,4
MIDDELKERKE,2019-03-10 06,160,3
MIDDELKERKE,2019-03-10 07,240,10
MIDDELKERKE,2019-03-10 08,240,11
MIDDELKERKE,2019-03-10 09,240,13
MIDDELKERKE,2019-03-10 10,250,13
MIDDELKERKE,2019-03-10 11,270,19
MIDDELKERKE,2019-03-10 12,270,21
MIDDELKERKE,2019-03-10 13,290,17
MIDDELKERKE,2019-03-10 14,280,14
MIDDELKERKE,2019-03-10 15,290,15
MIDDELKERKE,2019-03-10 16,290,11
MIDDELKERKE,2019-03-10 17,270,9
MIDDELKERKE,2019-03-10 18,270,13
MIDDELKERKE,2019-03-10 19,260,13
MIDDELKERKE,2019-03-10 20,260,14
MIDDELKERKE,2019-03-10 21,260,11
MIDDELKERKE,2019-03-10 22,290,11
MIDDELKERKE,2019-03-10 23,280,12
MIDDELKERKE,2019-03-11 00,270,13
MIDDELKERKE,2019-03-11 01,270,13
MIDDELKERKE,2019-03-11 02,270,13
MIDDELKERKE,2019-03-11 03,280,14
MIDDELKERKE,2019-03-11 04,280,14
MIDDELKERKE,2019-03-11 05,290,15
MIDDELKERKE,2019-03-11 06,290,14
MIDDELKERKE,2019-03-11 07,290,14
MIDDELKERKE,2019-03-11 08,290,14
MIDDELKERKE,2019-03-11 09,290,14
MIDDELKERKE,2019-03-11 10,300,11
MIDDELKERKE,2019-03-11 11,290,11
MIDDELKERKE,2019-03-11 12,300,12
MIDDELKERKE,2019-03-11 13,290,12
MIDDELKERKE,2019-03-11 14,290,11
MIDDELKERKE,2019-03-11 15,290,10
MIDDELKERKE,2019-03-11 16,290,9
MIDDELKERKE,2019-03-11 17,280,7
MIDDELKERKE,2019-03-11 18,280,5
MIDDELKERKE,2019-03-11 19,270,5
MIDDELKERKE,2019-03-11 20,260,4
MIDDELKERKE,2019-03-11 21,210,3
MIDDELKERKE,2019-03-11 22,210,3
MIDDELKERKE,2019-03-11 23,210,3
MIDDELKERKE,2019-03-12 00,210,4
MIDDELKERKE,2019-03-12 01,190,5
MIDDELKERKE,2019-03-12 02,190,6
MIDDELKERKE,2019-03-12 03,200,6
MIDDELKERKE,2019-03-12 04,190,7
MIDDELKERKE,2019-03-12 05,190,8
MIDDELKERKE,2019-03-12 06,200,9
MIDDELKERKE,2019-03-12 07,200,9
MIDDELKERKE,2019-03-12 08,200,11
MIDDELKERKE,2019-03-12 09,200,11
MIDDELKERKE,2019-03-12 10,200,12
MIDDELKERKE,2019-03-12 11,200,12
MIDDELKERKE,2019-03-12 12,200,12
MIDDELKERKE,2019-03-12 13,200,11
MIDDELKERKE,2019-03-12 14,200,14
MIDDELKERKE,2019-03-12 15,190,11
MIDDELKERKE,2019-03-12 16,190,11
MIDDELKERKE,2019-03-12 17,200,10
MIDDELKERKE,2019-03-12 18,290,11
MIDDELKERKE,2019-03-12 19,280,12
MIDDELKERKE,2019-03-12 20,260,11
MIDDELKERKE,2019-03-12 21,250,11
MIDDELKERKE,2019-03-12 22,240,7
MIDDELKERKE,2019-03-12 23,230,7
MIDDELKERKE,2019-03-13 00,250,12
MIDDELKERKE,2019-03-13 01,240,10
MIDDELKERKE,2019-03-13 02,240,11
MIDDELKERKE,2019-03-13 03,240,11
MIDDELKERKE,2019-03-13 04,250,12
MIDDELKERKE,2019-03-13 05,250,14
MIDDELKERKE,2019-03-13 06,250,12
MIDDELKERKE,2019-03-13 07,250,13
MIDDELKERKE,2019-03-13 08,250,12
MIDDELKERKE,2019-03-13 09,250,12
MIDDELKERKE,2019-03-13 10,250,11
MIDDELKERKE,2019-03-13 11,250,11
MIDDELKERKE,2019-03-13 12,260,12
MIDDELKERKE,2019-03-13 13,260,11
MIDDELKERKE,2019-03-13 14,270,12
MIDDELKERKE,2019-03-13 15,270,12
MIDDELKERKE,2019-03-13 16,280,11
MIDDELKERKE,2019-03-13 17,270,11
MIDDELKERKE,2019-03-13 18,280,11
MIDDELKERKE,2019-03-13 19,270,9
MIDDELKERKE,2019-03-13 20,270,9
MIDDELKERKE,2019-03-13 21,280,10
MIDDELKERKE,2019-03-13 22,280,9
MIDDELKERKE,2019-03-13 23,270,10
MIDDELKERKE,2019-03-14 00,250,8
MIDDELKERKE,2019-03-14 01,260,10
MIDDELKERKE,2019-03-14 02,250,10
MIDDELKERKE,2019-03-14 03,240,9
MIDDELKERKE,2019-03-14 04,240,9
MIDDELKERKE,2019-03-14 05,240,9
MIDDELKERKE,2019-03-14 06,240,9
MIDDELKERKE,2019-03-14 07,230,9
MIDDELKERKE,2019-03-14 08,240,10
MIDDELKERKE,2019-03-14 09,250,12
MIDDELKERKE,2019-03-14 10,250,15
MIDDELKERKE,2019-03-14 11,250,14
MIDDELKERKE,2019-03-14 12,250,14
MIDDELKERKE,2019-03-14 13,260,11
MIDDELKERKE,2019-03-14 14,260,10
MIDDELKERKE,2019-03-14 15,270,9
MIDDELKERKE,2019-03-14 16,290,10
MIDDELKERKE,2019-03-14 17,280,7
MIDDELKERKE,2019-03-14 18,280,7
MIDDELKERKE,2019-03-14 19,270,7
MIDDELKERKE,2019-03-14 20,280,9
MIDDELKERKE,2019-03-14 21,280,8
MIDDELKERKE,2019-03-14 22,260,7
MIDDELKERKE,2019-03-14 23,250,7
MIDDELKERKE,2019-03-15 00,250,6
MIDDELKERKE,2019-03-15 01,250,10
MIDDELKERKE,2019-03-15 02,240,5
MIDDELKERKE,2019-03-15 03,210,3
MIDDELKERKE,2019-03-15 04,210,5
MIDDELKERKE,2019-03-15 05,250,12
MIDDELKERKE,2019-03-15 06,250,13
MIDDELKERKE,2019-03-15 07,250,12
MIDDELKERKE,2019-03-15 08,250,13
MIDDELKERKE,2019-03-15 09,250,13
MIDDELKERKE,2019-03-15 10,250,13
MIDDELKERKE,2019-03-15 11,250,13
MIDDELKERKE,2019-03-15 12,250,13
MIDDELKERKE,2019-03-15 13,250,12
MIDDELKERKE,2019-03-15 14,250,13
MIDDELKERKE,2019-03-15 15,250,15
MIDDELKERKE,2019-03-15 16,250,13
MIDDELKERKE,2019-03-15 17,250,13
MIDDELKERKE,2019-03-15 18,250,12
MIDDELKERKE,2019-03-15 19,250,12
MIDDELKERKE,2019-03-15 20,260,13
MIDDELKERKE,2019-03-15 21,280,7
MIDDELKERKE,2019-03-15 22,270,6
MIDDELKERKE,2019-03-15 23,260,6
MIDDELKERKE,2019-03-16 00,260,7
MIDDELKERKE,2019-03-16 01,250,8
MIDDELKERKE,2019-03-16 02,250,8
MIDDELKERKE,2019-03-16 03,240,10
MIDDELKERKE,2019-03-16 04,240,12
MIDDELKERKE,2019-03-16 05,240,13
MIDDELKERKE,2019-03-16 06,240,11
MIDDELKERKE,2019-03-16 07,230,11
MIDDELKERKE,2019-03-16 08,230,12
MIDDELKERKE,2019-03-16 09,230,12
MIDDELKERKE,2019-03-16 10,240,13
MIDDELKERKE,2019-03-16 11,230,12
MIDDELKERKE,2019-03-16 12,230,15
MIDDELKERKE,2019-03-16 13,230,15
MIDDELKERKE,2019-03-16 14,230,13
MIDDELKERKE,2019-03-16 15,230,13
MIDDELKERKE,2019-03-16 16,230,13
MIDDELKERKE,2019-03-16 17,230,12
MIDDELKERKE,2019-03-16 18,230,11
MIDDELKERKE,2019-03-16 19,230,10
MIDDELKERKE,2019-03-16 20,230,12
MIDDELKERKE,2019-03-16 21,230,12
MIDDELKERKE,2019-03-16 22,220,13
MIDDELKERKE,2019-03-16 23,210,13
MIDDELKERKE,2019-03-17 00,220,12
MIDDELKERKE,2019-03-17 01,210,11
MIDDELKERKE,2019-03-17 02,230,10
MIDDELKERKE,2019-03-17 03,250,9
MIDDELKERKE,2019-03-17 04,260,9
MIDDELKERKE,2019-03-17 05,260,9
MIDDELKERKE,2019-03-17 06,260,9
MIDDELKERKE,2019-03-17 07,260,11
MIDDELKERKE,2019-03-17 08,260,9
MIDDELKERKE,2019-03-17 09,260,10
MIDDELKERKE,2019-03-17 10,270,10
MIDDELKERKE,2019-03-17 11,270,10
MIDDELKERKE,2019-03-17 12,270,9
MIDDELKERKE,2019-03-17 13,260,9
MIDDELKERKE,2019-03-17 14,240,6
MIDDELKERKE,2019-03-17 15,260,5
MIDDELKERKE,2019-03-17 16,250,6
MIDDELKERKE,2019-03-17 17,260,6
MIDDELKERKE,2019-03-17 18,290,9
MIDDELKERKE,2019-03-17 19,270,7
MIDDELKERKE,2019-03-17 20,220,3
MIDDELKERKE,2019-03-17 21,250,7
MIDDELKERKE,2019-03-17 22,220,5
MIDDELKERKE,2019-03-17 23,270,5
MIDDELKERKE,2019-03-18 00,290,7
MIDDELKERKE,2019-03-18 01,300,8
MIDDELKERKE,2019-03-18 02,310,7
MIDDELKERKE,2019-03-18 03,310,6
MIDDELKERKE,2019-03-18 04,300,5
MIDDELKERKE,2019-03-18 05,310,6
MIDDELKERKE,2019-03-18 06,300,5
MIDDELKERKE,2019-03-18 07,290,5
MIDDELKERKE,2019-03-18 08,300,5
MIDDELKERKE,2019-03-18 09,300,5
MIDDELKERKE,2019-03-18 10,300,4
MIDDELKERKE,2019-03-18 11,290,5
MIDDELKERKE,2019-03-18 12,300,5
MIDDELKERKE,2019-03-18 13,290,5
MIDDELKERKE,2019-03-18 14,290,6
MIDDELKERKE,2019-03-18 15,290,6
MIDDELKERKE,2019-03-18 16,310,4
MIDDELKERKE,2019-03-18 17,280,3
MIDDELKERKE,2019-03-18 18,260,2
MIDDELKERKE,2019-03-18 19,220,2
MIDDELKERKE,2019-03-18 20,170,1
MIDDELKERKE,2019-03-18 21,180,3
MIDDELKERKE,2019-03-18 22,180,1
MIDDELKERKE,2019-03-18 23,200,1
MIDDELKERKE,2019-03-19 00,210,2
MIDDELKERKE,2019-03-19 01,200,2
MIDDELKERKE,2019-03-19 02,210,2
MIDDELKERKE,2019-03-19 03,200,2
MIDDELKERKE,2019-03-19 04,200,2
MIDDELKERKE,2019-03-19 05,190,2
MIDDELKERKE,2019-03-19 06,200,3
MIDDELKERKE,2019-03-19 07,200,2
MIDDELKERKE,2019-03-19 08,190,2
MIDDELKERKE,2019-03-19 09,200,3
MIDDELKERKE,2019-03-19 10,220,3
MIDDELKERKE,2019-03-19 11,200,2
MIDDELKERKE,2019-03-19 12,280,3
MIDDELKERKE,2019-03-19 13,270,5
MIDDELKERKE,2019-03-19 14,280,4
MIDDELKERKE,2019-03-19 15,270,4
MIDDELKERKE,2019-03-19 16,280,4
MIDDELKERKE,2019-03-19 17,270,4
MIDDELKERKE,2019-03-19 18,240,2
MIDDELKERKE,2019-03-19 19,230,3
MIDDELKERKE,2019-03-19 20,210,2
MIDDELKERKE,2019-03-19 21,210,3
MIDDELKERKE,2019-03-19 22,210,3
MIDDELKERKE,2019-03-19 23,200,3
MIDDELKERKE,2019-03-20 00,210,3
MIDDELKERKE,2019-03-20 01,210,3
MIDDELKERKE,2019-03-20 02,210,3
MIDDELKERKE,2019-03-20 03,210,3
MIDDELKERKE,2019-03-20 04,210,3
MIDDELKERKE,2019-03-20 05,210,2
MIDDELKERKE,2019-03-20 06,200,3
MIDDELKERKE,2019-03-20 07,220,2
MIDDELKERKE,2019-03-20 08,210,3
MIDDELKERKE,2019-03-20 09,210,5
MIDDELKERKE,2019-03-20 10,230,3
MIDDELKERKE,2019-03-20 11,260,4
MIDDELKERKE,2019-03-20 12,260,6
MIDDELKERKE,2019-03-20 13,260,6
MIDDELKERKE,2019-03-20 14,250,3
MIDDELKERKE,2019-03-20 15,270,5
MIDDELKERKE,2019-03-20 16,270,4
MIDDELKERKE,2019-03-20 17,280,3
MIDDELKERKE,2019-03-20 18,250,3
MIDDELKERKE,2019-03-20 19,260,4
MIDDELKERKE,2019-03-20 20,250,3
MIDDELKERKE,2019-03-20 21,210,2
MIDDELKERKE,2019-03-20 22,210,2
MIDDELKERKE,2019-03-20 23,210,2
MIDDELKERKE,2019-03-21 00,210,2
MIDDELKERKE,2019-03-21 01,220,3
MIDDELKERKE,2019-03-21 02,220,2
MIDDELKERKE,2019-03-21 03,200,2
MIDDELKERKE,2019-03-21 04,210,2
MIDDELKERKE,2019-03-21 05,200,2
MIDDELKERKE,2019-03-21 06,200,2
MIDDELKERKE,2019-03-21 07,200,2
MIDDELKERKE,2019-03-21 08,200,4
MIDDELKERKE,2019-03-21 09,220,3
MIDDELKERKE,2019-03-21 10,210,3
MIDDELKERKE,2019-03-21 11,220,4
MIDDELKERKE,2019-03-21 12,250,3
MIDDELKERKE,2019-03-21 13,260,3
MIDDELKERKE,2019-03-21 14,270,3
MIDDELKERKE,2019-03-21 15,280,2
MIDDELKERKE,2019-03-21 16,280,2
MIDDELKERKE,2019-03-21 17,240,1
MIDDELKERKE,2019-03-21 18,240,1
MIDDELKERKE,2019-03-21 19,0,0
MIDDELKERKE,2019-03-21 20,100,2
MIDDELKERKE,2019-03-21 21,130,2
MIDDELKERKE,2019-03-21 22,170,2
MIDDELKERKE,2019-03-21 23,260,1
MIDDELKERKE,2019-03-22 00,150,2
MIDDELKERKE,2019-03-22 01,140,2
MIDDELKERKE,2019-03-22 02,150,3
MIDDELKERKE,2019-03-22 03,100,2
MIDDELKERKE,2019-03-22 04,140,1
MIDDELKERKE,2019-03-22 05,100,2
MIDDELKERKE,2019-03-22 06,110,2
MIDDELKERKE,2019-03-22 07,100,2
MIDDELKERKE,2019-03-22 08,160,2
MIDDELKERKE,2019-03-22 09,150,2
MIDDELKERKE,2019-03-22 10,190,2
MIDDELKERKE,2019-03-22 11,99,1
MIDDELKERKE,2019-03-22 12,320,3
MIDDELKERKE,2019-03-22 13,310,3
MIDDELKERKE,2019-03-22 14,300,4
MIDDELKERKE,2019-03-22 15,290,4
MIDDELKERKE,2019-03-22 16,280,4
MIDDELKERKE,2019-03-22 17,290,5
MIDDELKERKE,2019-03-22 18,280,4
MIDDELKERKE,2019-03-22 19,270,4
MIDDELKERKE,2019-03-22 20,280,6
MIDDELKERKE,2019-03-22 21,260,6
MIDDELKERKE,2019-03-22 22,250,5
MIDDELKERKE,2019-03-22 23,250,5
MIDDELKERKE,2019-03-23 00,260,3
MIDDELKERKE,2019-03-23 01,320,3
MIDDELKERKE,2019-03-23 02,270,2
MIDDELKERKE,2019-03-23 03,230,2
MIDDELKERKE,2019-03-23 04,240,2
MIDDELKERKE,2019-03-23 05,230,1
MIDDELKERKE,2019-03-23 06,260,3
